order_date,customer_state,product_category_name_english,total_orders,total_items,gross_revenue,freight_value,average_order_value,delivered_orders,cancelled_orders,late_deliveries
2018-03-17,BA,sports_leisure,2,2,236.90,38.10,118.45,2,0,1
2017-11-26,PR,sports_leisure,2,2,229.90,30.11,114.95,2,0,0
2018-01-21,BA,fashion_shoes,1,1,98.70,19.93,98.7,1,0,0
2018-06-16,SP,computers_accessories,3,3,379.88,91.36,126.62666666666667,3,0,0
2017-04-13,MA,furniture_decor,1,1,50.90,26.62,50.9,1,0,0
2018-08-08,SP,housewares,14,16,987.97,280.13,70.56928571428571,14,0,4
2018-01-13,MG,watches_gifts,1,1,29.00,15.10,29.0,1,0,0
2018-07-12,MG,garden_tools,1,1,127.27,20.08,127.27,1,0,0
2018-04-19,RS,fashion_bags_accessories,1,1,69.90,19.18,69.9,1,0,0
2018-07-16,AL,housewares,1,1,39.90,23.00,39.9,1,0,1
2018-08-11,RJ,watches_gifts,2,2,297.00,38.28,148.5,2,0,0
2018-01-24,CE,bed_bath_table,1,2,220.00,58.34,220.0,0,0,0
2017-12-27,SP,furniture_decor,4,4,394.20,41.11,98.55,4,0,0
2018-06-20,SP,electronics,3,3,195.79,61.62,65.26333333333334,3,0,0
2018-07-17,RJ,agro_industry_and_commerce,1,1,57.88,27.36,57.88,0,0,0
2017-11-07,SP,office_furniture,1,1,194.99,35.53,194.99,1,0,0
2018-07-26,GO,watches_gifts,2,2,533.00,39.94,266.5,2,0,0
2018-08-01,SC,housewares,2,2,128.90,42.90,64.45,2,0,0
2017-05-21,SP,home_appliances_2,1,1,129.00,31.65,129.0,1,0,0
2017-12-16,SP,perfumery,4,4,421.89,39.13,105.4725,4,0,0
2017-04-02,BA,office_furniture,1,1,139.99,21.43,139.99,1,0,1
2017-11-25,MA,sports_leisure,1,1,59.99,22.74,59.99,1,0,1
2017-05-14,SP,toys,5,5,341.60,48.27,68.32000000000001,5,0,2
2018-01-16,RJ,electronics,2,4,261.60,74.25,130.8,2,0,0
2018-01-07,MG,watches_gifts,2,2,363.00,33.06,181.5,2,0,0
2017-11-16,PI,garden_tools,1,1,59.90,37.97,59.9,1,0,1
2018-06-18,SP,garden_tools,1,1,88.50,17.75,88.5,1,0,0
2018-08-02,SP,books_general_interest,1,1,17.77,7.39,17.77,1,0,1
2018-07-28,RJ,auto,2,2,50.92,36.56,25.46,2,0,0
2018-05-31,SP,telephony,3,3,61.97,22.17,20.656666666666666,3,0,0
2018-04-16,MT,home_construction,1,1,209.99,51.97,209.99,1,0,0
2017-09-11,MG,baby,1,2,173.39,37.82,173.39,1,0,0
2018-08-21,AC,fashion_shoes,1,1,220.70,68.69,220.7,1,0,0
2018-05-04,SP,housewares,5,5,424.49,78.72,84.898,5,0,0
2018-01-09,BA,pet_shop,1,1,89.70,17.07,89.7,1,0,0
2018-04-21,RS,office_furniture,1,1,119.99,40.19,119.99,1,0,0
2017-08-30,SP,food_drink,1,1,26.70,15.11,26.7,1,0,0
2017-11-28,PR,bed_bath_table,3,5,639.60,83.03,213.20000000000002,3,0,1
2018-05-02,RN,baby,1,1,14.90,22.85,14.9,1,0,1
2017-09-27,ES,furniture_decor,1,1,207.33,17.70,207.33,1,0,0
2017-08-01,SP,small_appliances,1,1,299.90,15.83,299.9,1,0,0
2017-03-29,SP,sports_leisure,3,4,430.80,63.85,143.6,3,0,0
2018-02-21,SP,baby,4,5,237.30,50.56,59.325,4,0,1
2017-04-29,SP,,1,2,99.60,29.04,99.6,1,0,0
2018-03-16,BA,office_furniture,1,1,169.90,108.85,169.9,1,0,0
2018-04-29,SC,furniture_decor,2,2,212.00,40.14,106.0,2,0,0
2018-05-20,SP,pet_shop,2,2,228.90,88.77,114.45,2,0,0
2017-01-24,SP,fashio_female_clothing,1,1,22.40,10.96,22.4,1,0,0
2017-05-07,SP,luggage_accessories,1,1,109.90,14.52,109.9,1,0,0
2018-05-21,PR,perfumery,1,1,155.06,25.74,155.06,1,0,0
2018-06-03,PR,consoles_games,1,1,80.00,7.75,80.0,1,0,0
2018-02-16,RJ,housewares,3,3,299.90,125.74,99.96666666666665,3,0,0
2018-08-20,RJ,auto,2,2,749.99,71.84,374.995,2,0,0
2018-01-16,MG,computers_accessories,3,5,321.65,97.54,107.21666666666665,3,0,0
2018-04-04,SP,construction_tools_construction,5,10,2024.39,282.71,404.87800000000004,5,0,1
2017-07-18,SP,computers_accessories,6,9,966.47,180.48,161.07833333333335,6,0,0
2018-05-09,BA,watches_gifts,1,1,369.00,24.29,369.0,1,0,1
2018-03-20,SC,housewares,2,2,107.89,42.95,53.945,2,0,0
2017-11-26,GO,health_beauty,2,2,169.98,36.43,84.99,2,0,2
2018-06-28,SP,bed_bath_table,12,15,1183.89,265.23,98.65750000000001,12,0,0
2018-07-17,PA,baby,1,1,97.80,37.60,97.8,1,0,0
2017-12-01,BA,baby,2,2,98.97,34.91,49.485,2,0,0
2017-12-02,SP,housewares,10,10,759.86,144.51,75.986,10,0,0
2017-07-15,SP,toys,2,2,183.90,21.84,91.95,2,0,0
2018-08-16,RJ,computers_accessories,3,3,333.90,38.98,111.3,3,0,0
2017-04-20,SP,perfumery,1,1,179.90,11.87,179.9,1,0,0
2018-02-23,SP,books_imported,1,1,77.00,7.79,77.0,1,0,0
2017-10-11,SP,sports_leisure,5,5,454.20,89.52,90.84,5,0,0
2018-06-01,MG,stationery,1,1,34.00,15.23,34.0,1,0,0
2017-12-11,SP,cool_stuff,4,6,633.60,65.56,158.4,4,0,0
2017-12-01,DF,electronics,1,1,13.65,14.10,13.65,1,0,0
2017-06-05,RR,furniture_decor,1,1,45.00,25.38,45.0,1,0,0
2018-03-29,PB,health_beauty,1,1,110.99,20.83,110.99,1,0,1
2017-09-05,GO,fashion_bags_accessories,2,2,108.99,49.45,54.495,2,0,0
2017-07-27,SP,baby,2,2,334.90,25.04,167.45,2,0,0
2018-06-23,MG,housewares,2,2,88.24,35.56,44.12,2,0,0
2018-04-09,PR,bed_bath_table,1,1,138.00,17.25,138.0,1,0,0
2018-08-15,RS,bed_bath_table,1,1,68.50,19.67,68.5,1,0,0
2018-06-08,PR,baby,1,1,162.52,39.13,162.52,1,0,0
2017-08-07,PR,sports_leisure,1,1,150.00,18.30,150.0,1,0,0
2017-05-23,ES,telephony,1,1,18.90,14.10,18.9,1,0,0
2017-09-01,MA,baby,1,1,778.00,114.90,778.0,1,0,0
2018-03-03,PR,garden_tools,2,2,1239.90,78.53,619.95,2,0,1
2018-01-13,SP,construction_tools_safety,1,1,140.99,14.01,140.99,1,0,0
2018-07-10,RS,garden_tools,1,1,49.90,41.33,49.9,1,0,0
2018-02-22,CE,baby,1,1,59.99,25.70,59.99,1,0,0
2018-08-26,SP,auto,4,4,202.46,47.97,50.615,4,0,0
2017-11-24,SC,cool_stuff,3,5,744.39,88.75,248.13,3,0,1
2017-06-11,DF,bed_bath_table,1,1,24.90,15.10,24.9,1,0,0
2018-08-07,SP,garden_tools,2,2,96.96,32.34,48.48,2,0,0
2017-05-03,AL,health_beauty,1,1,89.99,21.08,89.99,1,0,0
2018-06-17,RS,electronics,1,1,12.25,15.23,12.25,1,0,0
2017-07-23,BA,toys,1,1,49.00,17.92,49.0,1,0,0
2018-04-28,DF,health_beauty,1,1,52.99,20.42,52.99,1,0,0
2018-06-20,SP,furniture_decor,6,7,916.53,191.63,152.755,6,0,0
2017-09-02,RJ,cool_stuff,1,1,89.99,17.88,89.99,1,0,0
2017-03-22,BA,telephony,1,1,34.99,20.80,34.99,1,0,0
2018-08-01,SP,furniture_living_room,3,3,668.89,147.54,222.96333333333334,3,0,1
2017-04-29,MG,stationery,1,1,99.00,17.43,99.0,1,0,0
2018-06-22,BA,sports_leisure,1,1,65.90,18.61,65.9,1,0,0
2018-03-26,SP,electronics,6,6,181.24,64.23,30.206666666666667,6,0,1
2017-12-12,RS,toys,2,2,149.89,25.55,74.945,2,0,0
2017-08-28,RJ,bed_bath_table,5,5,578.80,74.93,115.75999999999999,5,0,0
2018-05-12,RS,housewares,2,2,167.85,58.59,83.925,2,0,0
2018-02-15,PA,auto,2,2,31.10,35.26,15.55,2,0,0
2018-08-08,SP,drinks,2,2,68.00,19.10,34.0,2,0,1
2018-03-20,RJ,computers_accessories,5,6,427.59,148.07,85.518,5,0,3
2017-08-09,SC,auto,2,4,2476.84,403.55,1238.42,2,0,0
2017-11-24,MG,computers_accessories,5,6,1489.60,111.30,297.91999999999996,5,0,0
2018-04-17,SP,bed_bath_table,12,15,1834.36,170.64,152.86333333333332,11,1,0
2017-09-13,RJ,toys,4,4,596.87,45.27,149.2175,4,0,1
2018-08-08,BA,furniture_decor,1,1,64.90,51.17,64.9,1,0,0
2018-06-10,PA,electronics,1,1,19.86,37.04,19.86,1,0,0
2018-01-08,PR,telephony,2,2,67.98,30.20,33.99,2,0,0
2018-05-13,SP,pet_shop,1,1,32.99,11.00,32.99,1,0,0
2018-02-20,PR,small_appliances,1,1,49.00,17.60,49.0,1,0,1
2018-08-20,RJ,pet_shop,1,1,69.99,7.91,69.99,1,0,0
2018-03-27,SC,bed_bath_table,1,1,44.90,18.23,44.9,1,0,0
2017-05-06,SP,auto,3,3,313.59,41.87,104.52999999999999,3,0,0
2017-09-17,RJ,food,1,4,139.84,60.40,139.84,1,0,0
2018-07-01,RS,air_conditioning,1,1,99.00,47.35,99.0,1,0,0
2018-05-02,PA,computers_accessories,1,1,179.90,25.39,179.9,1,0,0
2018-04-30,DF,food,1,1,19.99,18.23,19.99,1,0,0
2017-08-19,MG,telephony,2,2,39.96,28.20,19.98,2,0,0
2017-05-16,RJ,computers_accessories,2,2,138.00,28.46,69.0,2,0,0
2017-12-19,SP,furniture_decor,5,6,434.69,86.42,86.938,5,0,0
2018-06-26,MS,garden_tools,1,2,369.00,325.04,369.0,1,0,0
2017-08-04,RJ,telephony,2,3,117.48,46.52,58.74,2,0,0
2018-06-30,SP,garden_tools,1,1,127.27,10.02,127.27,1,0,0
2017-10-17,SP,watches_gifts,8,8,1386.78,93.99,173.3475,8,0,2
2018-02-19,SP,auto,4,4,432.21,61.82,108.0525,4,0,1
2018-01-30,SC,health_beauty,2,3,251.98,46.34,125.99,2,0,0
2017-12-18,GO,toys,1,1,78.90,16.31,78.9,1,0,0
2018-04-27,MG,garden_tools,1,1,127.27,18.77,127.27,1,0,0
2018-04-21,RJ,housewares,3,4,201.89,70.18,67.29666666666667,3,0,0
2018-04-19,PA,computers_accessories,2,2,246.90,106.08,123.45,2,0,0
2018-05-12,BA,computers_accessories,1,1,23.70,22.06,23.7,1,0,0
2018-02-28,RJ,housewares,4,4,470.70,174.08,117.675,4,0,3
2017-08-25,RS,sports_leisure,1,1,59.00,14.14,59.0,1,0,0
2018-05-24,RJ,bed_bath_table,2,2,251.80,37.11,125.9,2,0,0
2018-04-20,RJ,cool_stuff,2,2,532.98,118.00,266.49,2,0,0
2018-01-25,RJ,telephony,1,1,24.99,14.10,24.99,1,0,0
2017-12-11,SP,watches_gifts,8,8,1425.60,74.78,178.2,8,0,0
2017-04-30,SP,fashion_shoes,1,1,29.90,14.52,29.9,1,0,0
2017-05-13,RS,bed_bath_table,1,1,89.90,15.38,89.9,1,0,0
2018-08-11,SP,bed_bath_table,8,8,685.07,174.92,85.63375,8,0,0
2017-11-24,PR,luggage_accessories,1,1,48.90,19.59,48.9,1,0,0
2018-07-03,SP,office_furniture,3,3,474.88,78.00,158.29333333333332,3,0,0
2017-02-28,ES,baby,1,1,179.99,15.43,179.99,1,0,0
2017-03-01,SP,housewares,3,3,90.99,36.03,30.33,3,0,0
2017-08-02,PE,health_beauty,1,1,98.00,27.23,98.0,1,0,0
2017-11-28,MG,garden_tools,2,2,148.99,39.68,74.495,2,0,0
2017-09-20,MG,bed_bath_table,2,2,166.89,34.18,83.445,2,0,0
2018-02-06,SP,pet_shop,1,1,48.00,9.09,48.0,1,0,0
2018-05-01,DF,bed_bath_table,2,2,263.69,36.61,131.845,1,0,0
2018-08-22,MG,pet_shop,2,2,145.90,42.27,72.95,2,0,0
2017-11-16,SP,kitchen_dining_laundry_garden_furniture,1,1,35.90,13.37,35.9,1,0,0
2017-03-28,SP,stationery,3,3,203.79,38.63,67.92999999999999,3,0,0
2018-03-12,RS,bed_bath_table,1,1,219.90,27.62,219.9,1,0,0
2017-03-20,MG,perfumery,1,1,198.90,15.56,198.9,1,0,0
2017-11-28,MG,home_appliances_2,1,1,99.89,14.43,99.89,1,0,1
2017-03-14,MG,housewares,2,2,184.89,38.58,92.445,2,0,0
2018-08-14,MG,party_supplies,1,1,90.00,26.93,90.0,1,0,0
2017-09-21,RJ,small_appliances,1,1,359.99,16.27,359.99,0,0,0
2017-09-01,RS,housewares,1,1,72.00,17.75,72.0,1,0,0
2018-06-15,PR,watches_gifts,2,2,268.00,38.08,134.0,2,0,0
2017-12-01,ES,cool_stuff,1,1,158.40,26.39,158.4,1,0,0
2018-08-07,RJ,housewares,6,6,558.95,132.23,93.15833333333335,6,0,0
2018-01-15,MG,computers_accessories,2,2,238.90,40.91,119.45,2,0,0
2017-10-11,RJ,computers_accessories,2,2,310.89,59.08,155.445,2,0,0
2017-09-30,RS,baby,1,1,130.00,18.16,130.0,1,0,0
2018-03-26,MG,health_beauty,4,4,400.25,67.53,100.0625,4,0,0
2017-05-24,RJ,cool_stuff,4,4,472.88,70.05,118.22,4,0,0
2018-02-04,PR,luggage_accessories,1,1,58.90,17.98,58.9,1,0,0
2018-02-28,SE,perfumery,1,1,199.00,23.71,199.0,1,0,1
2018-01-17,RS,industry_commerce_and_business,1,1,104.00,27.05,104.0,1,0,0
2017-07-14,MG,bed_bath_table,2,4,196.96,65.02,98.48,2,0,0
2018-06-25,RJ,fashion_bags_accessories,1,2,49.98,30.56,49.98,1,0,0
2018-01-19,SP,,4,4,442.37,34.11,110.5925,4,0,0
2018-04-05,PR,bed_bath_table,2,2,436.89,117.69,218.445,2,0,0
2016-10-04,RS,furniture_decor,1,1,39.99,22.34,39.99,1,0,0
2018-05-20,DF,sports_leisure,1,1,109.90,11.11,109.9,1,0,0
2018-06-12,SP,baby,4,4,658.89,56.20,164.7225,4,0,0
2018-04-15,PR,small_appliances,1,1,49.10,18.23,49.1,1,0,0
2018-02-19,MS,sports_leisure,1,1,39.99,16.79,39.99,1,0,0
2017-11-10,SP,toys,4,5,1149.86,119.39,287.465,3,0,1
2018-03-15,SP,,3,3,332.53,30.30,110.84333333333332,3,0,1
2018-05-01,SP,bed_bath_table,14,15,1542.15,207.29,110.15357142857144,14,0,0
2018-08-15,SP,pet_shop,4,6,509.94,87.50,127.485,4,0,0
2018-02-23,RS,furniture_decor,2,3,349.80,137.47,174.9,2,0,1
2018-01-20,MG,computers_accessories,2,3,233.90,62.79,116.95,2,0,0
2018-06-27,GO,watches_gifts,1,1,49.00,15.44,49.0,1,0,0
2018-04-08,SP,,4,4,360.00,139.56,90.0,4,0,0
2018-03-05,SE,furniture_decor,1,1,370.00,45.00,370.0,1,0,1
2018-03-01,TO,computers_accessories,1,1,43.89,25.63,43.89,1,0,1
2018-04-03,SP,fashion_bags_accessories,2,3,65.10,110.30,32.55,1,0,0
2017-10-02,RS,construction_tools_construction,1,1,169.00,46.77,169.0,1,0,0
2018-05-22,MG,sports_leisure,1,1,269.90,24.43,269.9,0,0,0
2018-05-03,RJ,electronics,3,3,205.79,46.49,68.59666666666666,3,0,0
2017-07-03,SP,musical_instruments,1,1,25.00,15.10,25.0,1,0,0
2017-07-30,SP,computers_accessories,3,3,221.79,29.26,73.92999999999999,3,0,0
2018-05-02,PR,health_beauty,2,2,195.00,49.78,97.5,1,0,0
2018-08-03,MG,office_furniture,1,1,399.00,46.59,399.0,1,0,0
2018-03-23,SP,toys,4,4,384.60,61.12,96.15,4,0,0
2017-11-29,PE,watches_gifts,2,2,266.00,52.66,133.0,2,0,2
2017-11-28,DF,telephony,1,2,471.80,37.86,471.8,1,0,0
2017-11-26,RJ,cool_stuff,3,3,287.89,46.16,95.96333333333332,3,0,3
2017-05-18,PA,watches_gifts,1,1,899.99,59.97,899.99,1,0,0
2018-06-25,MG,computers_accessories,3,4,392.11,78.34,130.70333333333335,3,0,0
2017-02-24,SP,housewares,3,4,94.59,48.44,31.53,3,0,0
2018-08-10,BA,pet_shop,1,1,95.28,28.06,95.28,1,0,0
2018-07-13,RJ,stationery,2,2,171.74,59.10,85.87,2,0,0
2018-03-02,SC,sports_leisure,2,2,279.80,37.20,139.9,2,0,1
2018-06-22,RJ,stationery,2,2,209.89,34.78,104.945,2,0,0
2017-12-30,SP,baby,2,2,154.98,29.72,77.49,2,0,0
2017-08-16,RS,garden_tools,2,2,119.80,35.34,59.9,2,0,1
2017-06-18,MG,housewares,1,1,89.90,17.88,89.9,1,0,0
2018-04-04,SP,food_drink,1,1,36.65,19.32,36.65,1,0,0
2017-08-31,SP,garden_tools,3,4,282.02,54.27,94.00666666666666,3,0,0
2018-05-12,ES,bed_bath_table,2,2,379.90,39.20,189.95,2,0,0
2018-04-20,RJ,watches_gifts,4,4,485.89,31.65,121.4725,4,0,0
2017-10-29,PR,health_beauty,1,1,58.99,17.66,58.99,1,0,0
2018-05-22,SP,books_technical,2,2,115.78,22.30,57.89,2,0,0
2017-05-22,SP,auto,1,1,69.99,15.24,69.99,1,0,0
2018-07-02,RS,home_construction,1,1,109.00,19.95,109.0,1,0,0
2017-12-15,MS,perfumery,1,1,56.99,15.15,56.99,1,0,0
2018-04-26,GO,telephony,1,1,39.99,15.23,39.99,1,0,0
2017-10-09,RJ,cool_stuff,2,2,118.89,33.34,59.445,2,0,0
2018-05-19,MG,housewares,2,2,69.14,30.46,34.57,2,0,1
2018-05-30,SP,musical_instruments,1,1,49.90,8.88,49.9,1,0,0
2018-07-08,MG,sports_leisure,1,1,109.90,19.96,109.9,1,0,0
2018-06-11,ES,health_beauty,2,2,158.98,43.86,79.49,2,0,0
2017-10-17,GO,watches_gifts,1,1,109.90,15.52,109.9,1,0,1
2018-02-28,RJ,fixed_telephony,1,1,99.90,14.45,99.9,1,0,0
2018-03-13,RJ,computers_accessories,4,4,513.99,67.47,128.4975,4,0,0
2018-01-13,SC,housewares,1,1,129.00,23.77,129.0,1,0,0
2018-03-09,RS,,1,1,79.00,18.13,79.0,1,0,0
2018-07-17,MG,health_beauty,6,6,878.68,158.62,146.44666666666666,6,0,0
2018-01-08,TO,health_beauty,1,1,84.99,27.13,84.99,1,0,0
2018-02-10,MG,consoles_games,1,1,69.99,12.62,69.99,1,0,0
2018-02-14,SC,furniture_decor,2,2,329.90,76.78,164.95,2,0,1
2017-08-16,CE,computers_accessories,2,4,652.90,128.29,326.45,2,0,0
2017-08-14,PE,fashion_bags_accessories,2,2,89.80,35.26,44.9,2,0,0
2018-05-01,BA,health_beauty,1,1,110.00,39.06,110.0,1,0,1
2018-04-13,SP,consoles_games,3,5,1299.55,43.40,433.18333333333334,0,3,0
2018-01-23,ES,bed_bath_table,1,1,122.90,16.62,122.9,1,0,0
2018-04-26,SP,pet_shop,3,4,377.50,99.91,125.83333333333333,2,1,0
2018-04-17,SP,home_appliances,2,2,1680.00,158.07,840.0,2,0,0
2017-05-28,ES,telephony,1,1,11.99,15.10,11.99,1,0,0
2018-05-02,RS,garden_tools,1,1,329.00,80.84,329.0,1,0,0
2017-09-01,MG,cool_stuff,1,1,169.00,21.67,169.0,1,0,0
2017-04-03,RN,perfumery,1,1,292.90,26.54,292.9,1,0,0
2018-05-08,MG,auto,4,4,369.69,123.92,92.4225,4,0,0
2017-12-04,RJ,food_drink,1,1,39.90,17.63,39.9,1,0,0
2017-12-03,MG,perfumery,3,3,511.89,47.85,170.63,3,0,0
2018-03-28,GO,perfumery,1,1,117.70,17.53,117.7,1,0,0
2017-08-09,RS,telephony,1,1,13.90,15.10,13.9,1,0,0
2018-04-23,PR,stationery,2,3,208.80,56.19,104.4,1,0,0
2018-07-19,RJ,bed_bath_table,4,4,227.86,119.52,56.965,4,0,0
2017-09-21,RS,cool_stuff,1,1,249.90,37.37,249.9,1,0,0
2018-02-04,SP,drinks,1,1,47.49,9.94,47.49,1,0,0
2018-07-05,PB,books_general_interest,1,1,30.00,22.93,30.0,1,0,0
2018-05-27,SP,watches_gifts,2,2,304.99,18.11,152.495,2,0,0
2018-02-24,SP,bed_bath_table,6,7,442.67,119.58,73.77833333333334,6,0,2
2017-12-15,SP,computers_accessories,2,2,1899.86,42.08,949.93,2,0,1
2017-12-19,RJ,computers_accessories,1,1,149.99,40.38,149.99,1,0,1
2017-08-23,RJ,baby,2,3,211.70,21.55,105.85,2,0,0
2018-01-06,SP,sports_leisure,11,12,1156.58,162.95,105.14363636363636,11,0,0
2018-08-03,MG,health_beauty,4,4,575.12,81.04,143.78,4,0,0
2017-05-19,RJ,computers_accessories,3,3,134.30,44.30,44.76666666666667,2,0,0
2017-11-27,CE,garden_tools,1,3,147.00,86.46,147.0,1,0,0
2018-07-12,SP,housewares,4,4,129.77,38.85,32.4425,4,0,2
2017-08-04,SP,auto,4,4,618.29,50.73,154.5725,3,0,0
2017-04-11,ES,auto,1,1,66.99,19.17,66.99,1,0,1
2017-08-10,MG,garden_tools,1,1,59.90,17.67,59.9,1,0,0
2017-07-07,SC,housewares,1,1,23.98,14.10,23.98,0,0,0
2018-03-04,PR,health_beauty,2,3,287.70,55.38,143.85,2,0,0
2018-07-24,PA,health_beauty,2,2,326.72,53.05,163.36,2,0,1
2018-01-15,PI,auto,1,1,199.99,30.81,199.99,1,0,0
2018-06-23,BA,health_beauty,1,1,31.90,18.37,31.9,1,0,0
2017-11-25,PI,musical_instruments,1,1,49.90,44.20,49.9,1,0,1
2017-05-31,SP,computers_accessories,5,5,344.79,91.01,68.958,4,0,0
2018-04-29,RJ,kitchen_dining_laundry_garden_furniture,1,1,449.90,194.64,449.9,1,0,0
2017-05-03,SP,perfumery,1,1,129.90,14.68,129.9,1,0,0
2018-04-17,GO,sports_leisure,1,1,45.00,16.32,45.0,1,0,0
2018-07-16,SP,small_appliances,1,1,182.00,19.57,182.0,1,0,0
2017-09-19,SP,furniture_decor,5,6,471.45,74.34,94.28999999999999,5,0,0
2018-02-16,GO,garden_tools,1,1,49.90,17.60,49.9,1,0,1
2017-02-20,SP,housewares,2,2,54.98,22.70,27.49,2,0,1
2017-12-25,SP,electronics,3,3,123.10,27.45,41.03333333333333,3,0,0
2017-09-05,MT,furniture_decor,2,2,307.00,78.73,153.5,2,0,0
2017-08-13,SP,telephony,1,1,18.99,7.78,18.99,1,0,0
2017-09-23,SP,furniture_decor,3,6,241.90,70.86,80.63333333333334,3,0,0
2018-06-18,MG,pet_shop,1,6,360.00,134.10,360.0,1,0,0
2017-04-04,SP,baby,1,1,59.99,11.81,59.99,1,0,0
2017-12-23,SP,sports_leisure,6,7,458.49,111.32,76.415,6,0,0
2017-10-05,SP,sports_leisure,5,6,475.27,70.35,95.054,5,0,0
2017-04-11,MG,electronics,1,1,18.16,14.52,18.16,1,0,0
2017-09-13,SP,books_general_interest,2,2,177.30,24.02,88.65,2,0,0
2017-06-22,CE,fashion_bags_accessories,1,1,254.90,19.06,254.9,1,0,0
2018-05-07,SP,computers_accessories,6,6,397.87,73.33,66.31166666666667,6,0,0
2017-12-29,SP,telephony,7,7,215.86,73.99,30.837142857142858,7,0,0
2018-08-01,PR,small_appliances,1,1,37.80,18.37,37.8,1,0,0
2017-09-12,SP,fashion_bags_accessories,2,5,959.59,80.05,479.795,1,0,0
2017-05-09,SP,perfumery,3,3,596.00,35.36,198.66666666666666,3,0,1
2018-07-04,PR,sports_leisure,2,2,75.80,31.02,37.9,2,0,0
2018-07-16,SP,agro_industry_and_commerce,1,1,420.00,24.24,420.0,1,0,0
2018-04-29,MG,auto,1,2,171.77,42.00,171.77,1,0,0
2017-04-11,RS,signaling_and_security,1,1,28.99,14.52,28.99,1,0,0
2018-02-01,RS,cool_stuff,1,1,72.99,16.76,72.99,1,0,0
2017-07-03,RJ,computers_accessories,4,4,305.80,61.28,76.45,4,0,1
2018-01-19,BA,sports_leisure,1,1,94.90,19.90,94.9,1,0,0
2018-08-14,RS,pet_shop,1,1,195.00,19.17,195.0,1,0,0
2017-11-06,CE,furniture_decor,1,4,160.00,70.52,160.0,1,0,0
2017-11-17,MS,housewares,1,1,37.00,14.10,37.0,1,0,0
2017-06-23,MT,watches_gifts,1,1,690.00,21.27,690.0,1,0,0
2017-06-05,CE,baby,1,1,79.90,25.84,79.9,1,0,0
2017-09-03,RJ,computers_accessories,2,4,117.60,59.40,58.8,2,0,0
2017-11-29,RJ,housewares,3,3,98.82,49.45,32.94,3,0,2
2018-05-31,GO,watches_gifts,1,1,78.00,18.43,78.0,1,0,0
2018-08-01,RJ,baby,1,1,99.90,16.89,99.9,1,0,0
2017-11-21,MG,fashion_shoes,1,1,199.70,18.65,199.7,1,0,1
2018-05-27,RO,telephony,1,2,55.98,101.70,55.98,1,0,0
2018-04-15,SP,kitchen_dining_laundry_garden_furniture,1,1,265.99,96.82,265.99,1,0,0
2018-03-10,RJ,watches_gifts,3,3,1004.00,84.06,334.6666666666667,3,0,1
2017-10-31,MS,sports_leisure,1,1,59.90,17.99,59.9,1,0,0
2017-08-19,SP,furniture_decor,2,3,167.81,29.00,83.905,2,0,0
2017-08-04,MT,sports_leisure,1,1,69.90,16.93,69.9,1,0,0
2017-12-01,SP,fashion_bags_accessories,3,3,137.60,23.67,45.86666666666667,2,0,0
2017-11-21,PE,,1,1,32.90,25.63,32.9,1,0,0
2017-03-27,SP,toys,2,2,104.80,19.71,52.4,2,0,0
2017-09-11,RS,furniture_decor,1,1,1199.95,52.86,1199.95,1,0,0
2018-08-09,SP,fashion_bags_accessories,1,1,49.00,7.60,49.0,1,0,0
2017-09-24,SE,auto,1,1,147.90,34.70,147.9,1,0,1
2017-12-26,MG,auto,1,1,399.00,17.54,399.0,1,0,0
2017-07-25,MG,cool_stuff,1,1,499.90,20.75,499.9,1,0,0
2017-05-12,PR,furniture_decor,1,1,10.90,15.10,10.9,1,0,0
2017-12-26,SP,stationery,4,4,532.00,65.12,133.0,4,0,0
2017-10-24,SP,market_place,1,1,27.93,8.72,27.93,1,0,1
2017-10-20,RN,stationery,1,1,99.00,38.24,99.0,1,0,0
2018-03-01,BA,garden_tools,1,2,498.00,58.24,498.0,1,0,0
2018-05-13,SP,auto,4,4,484.60,81.23,121.15,4,0,0
2017-10-04,MA,cool_stuff,1,1,239.99,31.09,239.99,1,0,0
2017-06-07,GO,cool_stuff,1,1,14.80,15.10,14.8,1,0,0
2018-03-18,RS,bed_bath_table,2,2,155.90,43.18,77.95,2,0,1
2018-08-25,PR,watches_gifts,1,1,29.90,18.31,29.9,1,0,0
2018-06-11,PE,perfumery,1,1,85.90,37.51,85.9,1,0,0
2017-05-13,MG,auto,1,1,749.00,70.05,749.0,1,0,0
2018-06-10,MG,health_beauty,2,2,426.00,39.98,213.0,2,0,0
2017-04-10,SP,air_conditioning,1,1,59.90,15.63,59.9,1,0,0
2018-05-25,MA,health_beauty,1,1,99.00,23.41,99.0,1,0,0
2018-02-19,SP,pet_shop,2,4,618.60,62.81,309.3,2,0,0
2018-06-19,RJ,watches_gifts,3,5,638.00,85.96,212.66666666666666,3,0,0
2018-04-30,RJ,health_beauty,4,4,643.88,157.30,160.97,4,0,0
2017-04-02,RJ,bed_bath_table,1,1,109.90,17.51,109.9,1,0,0
2017-12-09,RN,cool_stuff,1,1,166.99,50.83,166.99,1,0,0
2017-06-04,CE,cool_stuff,1,1,119.99,27.38,119.99,1,0,0
2017-07-29,SP,health_beauty,1,1,79.00,19.79,79.0,1,0,0
2018-03-06,SP,housewares,3,3,174.70,54.64,58.23333333333333,3,0,0
2017-03-01,SP,drinks,1,1,169.90,17.62,169.9,1,0,0
