order_item_id,order_id,product_id,quantity,unit_price,unit_cost,gross_revenue,discount_amount,cost_amount
ORD-000488-01,ORD-000488,PROD-0004,3,99.9,43.0,299.7,0.0,129.0
ORD-000488-02,ORD-000488,PROD-0011,3,179.9,82.0,539.7,0.0,246.0
ORD-000488-03,ORD-000488,PROD-0008,2,399.9,238.0,799.8,0.0,476.0
ORD-000489-01,ORD-000489,PROD-0008,1,399.9,238.0,399.9,0.0,238.0
ORD-000490-01,ORD-000490,PROD-0004,2,99.9,43.0,199.8,0.0,86.0
ORD-000490-02,ORD-000490,PROD-0007,1,279.9,154.0,279.9,0.0,154.0
ORD-000490-03,ORD-000490,PROD-0003,1,229.9,118.0,229.9,0.0,118.0
ORD-000490-04,ORD-000490,PROD-0001,2,59.9,24.5,119.8,0.0,49.0
ORD-000491-01,ORD-000491,PROD-0004,1,99.9,43.0,99.9,0.0,43.0
ORD-000491-02,ORD-000491,PROD-0005,1,349.9,221.0,349.9,0.0,221.0
ORD-000492-01,ORD-000492,PROD-0007,1,279.9,154.0,279.9,0.0,154.0
ORD-000492-02,ORD-000492,PROD-0011,2,179.9,82.0,359.8,0.0,164.0
ORD-000493-01,ORD-000493,PROD-0002,1,149.9,72.0,149.9,14.99,72.0
ORD-000494-01,ORD-000494,PROD-0010,3,219.9,93.0,659.7,98.95,279.0
ORD-000495-01,ORD-000495,PROD-0004,1,99.9,43.0,99.9,0.0,43.0
ORD-000495-02,ORD-000495,PROD-0002,3,149.9,72.0,449.7,0.0,216.0
ORD-000495-03,ORD-000495,PROD-0008,2,399.9,238.0,799.8,0.0,476.0
ORD-000495-04,ORD-000495,PROD-0011,3,179.9,82.0,539.7,0.0,246.0
ORD-000496-01,ORD-000496,PROD-0008,3,399.9,238.0,1199.7,179.95,714.0
ORD-000496-02,ORD-000496,PROD-0005,3,349.9,221.0,1049.7,157.45,663.0
ORD-000496-03,ORD-000496,PROD-0010,3,219.9,93.0,659.7,98.95,279.0
ORD-000496-04,ORD-000496,PROD-0007,1,279.9,154.0,279.9,41.98,154.0
ORD-000497-01,ORD-000497,PROD-0006,3,189.9,91.0,569.7,28.49,273.0
ORD-000497-02,ORD-000497,PROD-0005,1,349.9,221.0,349.9,17.5,221.0
ORD-000498-01,ORD-000498,PROD-0008,2,399.9,238.0,799.8,79.98,476.0
ORD-000498-02,ORD-000498,PROD-0007,2,279.9,154.0,559.8,55.98,308.0
ORD-000498-03,ORD-000498,PROD-0011,2,179.9,82.0,359.8,35.98,164.0
ORD-000498-04,ORD-000498,PROD-0006,2,189.9,91.0,379.8,37.98,182.0
ORD-000499-01,ORD-000499,PROD-0005,1,349.9,221.0,349.9,0.0,221.0
ORD-000500-01,ORD-000500,PROD-0004,3,99.9,43.0,299.7,0.0,129.0
ORD-000500-02,ORD-000500,PROD-0010,3,219.9,93.0,659.7,0.0,279.0
ORD-000500-03,ORD-000500,PROD-0003,3,229.9,118.0,689.7,0.0,354.0
ORD-000501-01,ORD-000501,PROD-0007,1,279.9,154.0,279.9,41.98,154.0
ORD-000501-02,ORD-000501,PROD-0004,3,99.9,43.0,299.7,44.96,129.0
ORD-000502-01,ORD-000502,PROD-0002,2,149.9,72.0,299.8,44.97,144.0
ORD-000502-02,ORD-000502,PROD-0006,3,189.9,91.0,569.7,85.45,273.0
ORD-000502-03,ORD-000502,PROD-0004,2,99.9,43.0,199.8,29.97,86.0
ORD-000503-01,ORD-000503,PROD-0008,3,399.9,238.0,1199.7,0.0,714.0
ORD-000504-01,ORD-000504,PROD-0010,1,219.9,93.0,219.9,21.99,93.0
ORD-000505-01,ORD-000505,PROD-0006,3,189.9,91.0,569.7,28.49,273.0
ORD-000506-01,ORD-000506,PROD-0001,2,59.9,24.5,119.8,0.0,49.0
ORD-000506-02,ORD-000506,PROD-0003,2,229.9,118.0,459.8,0.0,236.0
ORD-000506-03,ORD-000506,PROD-0004,1,99.9,43.0,99.9,0.0,43.0
ORD-000506-04,ORD-000506,PROD-0002,1,149.9,72.0,149.9,0.0,72.0
ORD-000507-01,ORD-000507,PROD-0007,3,279.9,154.0,839.7,0.0,462.0
ORD-000507-02,ORD-000507,PROD-0003,2,229.9,118.0,459.8,0.0,236.0
ORD-000507-03,ORD-000507,PROD-0002,2,149.9,72.0,299.8,0.0,144.0
ORD-000507-04,ORD-000507,PROD-0011,3,179.9,82.0,539.7,0.0,246.0
ORD-000508-01,ORD-000508,PROD-0010,3,219.9,93.0,659.7,0.0,279.0
ORD-000508-02,ORD-000508,PROD-0004,3,99.9,43.0,299.7,0.0,129.0
ORD-000508-03,ORD-000508,PROD-0009,2,44.9,17.0,89.8,0.0,34.0
ORD-000509-01,ORD-000509,PROD-0008,3,399.9,238.0,1199.7,119.97,714.0
ORD-000509-02,ORD-000509,PROD-0012,1,259.9,137.0,259.9,25.99,137.0
ORD-000509-03,ORD-000509,PROD-0010,2,219.9,93.0,439.8,43.98,186.0
ORD-000509-04,ORD-000509,PROD-0001,3,59.9,24.5,179.7,17.97,73.5
ORD-000510-01,ORD-000510,PROD-0007,2,279.9,154.0,559.8,55.98,308.0
ORD-000510-02,ORD-000510,PROD-0011,3,179.9,82.0,539.7,53.97,246.0
ORD-000510-03,ORD-000510,PROD-0003,1,229.9,118.0,229.9,22.99,118.0
ORD-000510-04,ORD-000510,PROD-0002,1,149.9,72.0,149.9,14.99,72.0
ORD-000511-01,ORD-000511,PROD-0009,1,44.9,17.0,44.9,0.0,17.0
ORD-000511-02,ORD-000511,PROD-0002,3,149.9,72.0,449.7,0.0,216.0
ORD-000511-03,ORD-000511,PROD-0006,2,189.9,91.0,379.8,0.0,182.0
ORD-000511-04,ORD-000511,PROD-0011,2,179.9,82.0,359.8,0.0,164.0
ORD-000512-01,ORD-000512,PROD-0006,1,189.9,91.0,189.9,28.48,91.0
ORD-000512-02,ORD-000512,PROD-0007,1,279.9,154.0,279.9,41.98,154.0
ORD-000512-03,ORD-000512,PROD-0004,2,99.9,43.0,199.8,29.97,86.0
ORD-000512-04,ORD-000512,PROD-0011,1,179.9,82.0,179.9,26.98,82.0
ORD-000513-01,ORD-000513,PROD-0003,1,229.9,118.0,229.9,0.0,118.0
ORD-000513-02,ORD-000513,PROD-0008,1,399.9,238.0,399.9,0.0,238.0
ORD-000513-03,ORD-000513,PROD-0005,3,349.9,221.0,1049.7,0.0,663.0
ORD-000513-04,ORD-000513,PROD-0012,1,259.9,137.0,259.9,0.0,137.0
ORD-000514-01,ORD-000514,PROD-0006,3,189.9,91.0,569.7,85.45,273.0
ORD-000514-02,ORD-000514,PROD-0003,3,229.9,118.0,689.7,103.45,354.0
ORD-000514-03,ORD-000514,PROD-0004,1,99.9,43.0,99.9,14.98,43.0
ORD-000514-04,ORD-000514,PROD-0001,2,59.9,24.5,119.8,17.97,49.0
ORD-000515-01,ORD-000515,PROD-0004,1,99.9,43.0,99.9,9.99,43.0
ORD-000515-02,ORD-000515,PROD-0012,1,259.9,137.0,259.9,25.99,137.0
ORD-000515-03,ORD-000515,PROD-0006,1,189.9,91.0,189.9,18.99,91.0
ORD-000515-04,ORD-000515,PROD-0011,2,179.9,82.0,359.8,35.98,164.0
ORD-000516-01,ORD-000516,PROD-0007,3,279.9,154.0,839.7,0.0,462.0
ORD-000517-01,ORD-000517,PROD-0006,2,189.9,91.0,379.8,0.0,182.0
ORD-000518-01,ORD-000518,PROD-0001,2,59.9,24.5,119.8,17.97,49.0
ORD-000518-02,ORD-000518,PROD-0002,2,149.9,72.0,299.8,44.97,144.0
ORD-000518-03,ORD-000518,PROD-0004,3,99.9,43.0,299.7,44.96,129.0
ORD-000519-01,ORD-000519,PROD-0006,3,189.9,91.0,569.7,85.45,273.0
ORD-000519-02,ORD-000519,PROD-0003,3,229.9,118.0,689.7,103.45,354.0
ORD-000520-01,ORD-000520,PROD-0009,3,44.9,17.0,134.7,13.47,51.0
ORD-000520-02,ORD-000520,PROD-0010,1,219.9,93.0,219.9,21.99,93.0
ORD-000521-01,ORD-000521,PROD-0008,1,399.9,238.0,399.9,0.0,238.0
ORD-000521-02,ORD-000521,PROD-0005,2,349.9,221.0,699.8,0.0,442.0
ORD-000521-03,ORD-000521,PROD-0004,1,99.9,43.0,99.9,0.0,43.0
ORD-000522-01,ORD-000522,PROD-0009,2,44.9,17.0,89.8,13.47,34.0
ORD-000523-01,ORD-000523,PROD-0010,3,219.9,93.0,659.7,98.95,279.0
ORD-000523-02,ORD-000523,PROD-0007,2,279.9,154.0,559.8,83.97,308.0
ORD-000524-01,ORD-000524,PROD-0003,1,229.9,118.0,229.9,34.48,118.0
ORD-000524-02,ORD-000524,PROD-0002,3,149.9,72.0,449.7,67.45,216.0
ORD-000525-01,ORD-000525,PROD-0010,2,219.9,93.0,439.8,0.0,186.0
ORD-000525-02,ORD-000525,PROD-0004,2,99.9,43.0,199.8,0.0,86.0
ORD-000526-01,ORD-000526,PROD-0007,1,279.9,154.0,279.9,13.99,154.0
ORD-000526-02,ORD-000526,PROD-0009,2,44.9,17.0,89.8,4.49,34.0
ORD-000526-03,ORD-000526,PROD-0010,1,219.9,93.0,219.9,11.0,93.0
ORD-000526-04,ORD-000526,PROD-0012,2,259.9,137.0,519.8,25.99,274.0
ORD-000527-01,ORD-000527,PROD-0009,2,44.9,17.0,89.8,0.0,34.0
ORD-000527-02,ORD-000527,PROD-0010,1,219.9,93.0,219.9,0.0,93.0
ORD-000527-03,ORD-000527,PROD-0008,3,399.9,238.0,1199.7,0.0,714.0
ORD-000527-04,ORD-000527,PROD-0002,2,149.9,72.0,299.8,0.0,144.0
ORD-000528-01,ORD-000528,PROD-0007,2,279.9,154.0,559.8,27.99,308.0
ORD-000528-02,ORD-000528,PROD-0006,3,189.9,91.0,569.7,28.49,273.0
ORD-000528-03,ORD-000528,PROD-0012,3,259.9,137.0,779.7,38.98,411.0
ORD-000528-04,ORD-000528,PROD-0008,1,399.9,238.0,399.9,20.0,238.0
ORD-000529-01,ORD-000529,PROD-0011,2,179.9,82.0,359.8,0.0,164.0
ORD-000529-02,ORD-000529,PROD-0006,3,189.9,91.0,569.7,0.0,273.0
ORD-000529-03,ORD-000529,PROD-0001,1,59.9,24.5,59.9,0.0,24.5
ORD-000529-04,ORD-000529,PROD-0007,1,279.9,154.0,279.9,0.0,154.0
ORD-000530-01,ORD-000530,PROD-0001,1,59.9,24.5,59.9,0.0,24.5
ORD-000530-02,ORD-000530,PROD-0002,3,149.9,72.0,449.7,0.0,216.0
ORD-000531-01,ORD-000531,PROD-0010,1,219.9,93.0,219.9,0.0,93.0
ORD-000531-02,ORD-000531,PROD-0005,3,349.9,221.0,1049.7,0.0,663.0
ORD-000531-03,ORD-000531,PROD-0007,3,279.9,154.0,839.7,0.0,462.0
ORD-000531-04,ORD-000531,PROD-0002,2,149.9,72.0,299.8,0.0,144.0
ORD-000532-01,ORD-000532,PROD-0009,1,44.9,17.0,44.9,0.0,17.0
ORD-000532-02,ORD-000532,PROD-0007,1,279.9,154.0,279.9,0.0,154.0
ORD-000532-03,ORD-000532,PROD-0005,2,349.9,221.0,699.8,0.0,442.0
ORD-000532-04,ORD-000532,PROD-0011,1,179.9,82.0,179.9,0.0,82.0
ORD-000533-01,ORD-000533,PROD-0004,2,99.9,43.0,199.8,0.0,86.0
ORD-000533-02,ORD-000533,PROD-0005,2,349.9,221.0,699.8,0.0,442.0
ORD-000534-01,ORD-000534,PROD-0008,3,399.9,238.0,1199.7,0.0,714.0
ORD-000534-02,ORD-000534,PROD-0012,1,259.9,137.0,259.9,0.0,137.0
ORD-000535-01,ORD-000535,PROD-0008,3,399.9,238.0,1199.7,59.98,714.0
ORD-000535-02,ORD-000535,PROD-0012,2,259.9,137.0,519.8,25.99,274.0
ORD-000535-03,ORD-000535,PROD-0006,2,189.9,91.0,379.8,18.99,182.0
ORD-000536-01,ORD-000536,PROD-0006,2,189.9,91.0,379.8,37.98,182.0
ORD-000536-02,ORD-000536,PROD-0002,3,149.9,72.0,449.7,44.97,216.0
ORD-000536-03,ORD-000536,PROD-0001,2,59.9,24.5,119.8,11.98,49.0
ORD-000537-01,ORD-000537,PROD-0009,3,44.9,17.0,134.7,0.0,51.0
ORD-000537-02,ORD-000537,PROD-0007,2,279.9,154.0,559.8,0.0,308.0
ORD-000537-03,ORD-000537,PROD-0004,1,99.9,43.0,99.9,0.0,43.0
ORD-000537-04,ORD-000537,PROD-0001,3,59.9,24.5,179.7,0.0,73.5
ORD-000538-01,ORD-000538,PROD-0007,3,279.9,154.0,839.7,83.97,462.0
ORD-000538-02,ORD-000538,PROD-0008,2,399.9,238.0,799.8,79.98,476.0
ORD-000538-03,ORD-000538,PROD-0002,2,149.9,72.0,299.8,29.98,144.0
ORD-000539-01,ORD-000539,PROD-0003,3,229.9,118.0,689.7,103.45,354.0
ORD-000539-02,ORD-000539,PROD-0008,3,399.9,238.0,1199.7,179.95,714.0
ORD-000539-03,ORD-000539,PROD-0002,1,149.9,72.0,149.9,22.48,72.0
ORD-000539-04,ORD-000539,PROD-0011,1,179.9,82.0,179.9,26.98,82.0
ORD-000540-01,ORD-000540,PROD-0012,3,259.9,137.0,779.7,38.98,411.0
ORD-000540-02,ORD-000540,PROD-0005,2,349.9,221.0,699.8,34.99,442.0
ORD-000541-01,ORD-000541,PROD-0011,2,179.9,82.0,359.8,35.98,164.0
ORD-000542-01,ORD-000542,PROD-0006,3,189.9,91.0,569.7,0.0,273.0
ORD-000543-01,ORD-000543,PROD-0007,2,279.9,154.0,559.8,0.0,308.0
ORD-000543-02,ORD-000543,PROD-0012,2,259.9,137.0,519.8,0.0,274.0
ORD-000544-01,ORD-000544,PROD-0004,1,99.9,43.0,99.9,0.0,43.0
ORD-000544-02,ORD-000544,PROD-0008,3,399.9,238.0,1199.7,0.0,714.0
ORD-000544-03,ORD-000544,PROD-0011,2,179.9,82.0,359.8,0.0,164.0
ORD-000545-01,ORD-000545,PROD-0008,3,399.9,238.0,1199.7,179.95,714.0
ORD-000545-02,ORD-000545,PROD-0005,2,349.9,221.0,699.8,104.97,442.0
ORD-000546-01,ORD-000546,PROD-0001,2,59.9,24.5,119.8,17.97,49.0
ORD-000546-02,ORD-000546,PROD-0009,2,44.9,17.0,89.8,13.47,34.0
ORD-000547-01,ORD-000547,PROD-0012,2,259.9,137.0,519.8,0.0,274.0
ORD-000547-02,ORD-000547,PROD-0009,1,44.9,17.0,44.9,0.0,17.0
ORD-000548-01,ORD-000548,PROD-0003,3,229.9,118.0,689.7,34.49,354.0
ORD-000548-02,ORD-000548,PROD-0004,1,99.9,43.0,99.9,5.0,43.0
ORD-000548-03,ORD-000548,PROD-0011,3,179.9,82.0,539.7,26.99,246.0
ORD-000549-01,ORD-000549,PROD-0006,2,189.9,91.0,379.8,0.0,182.0
ORD-000550-01,ORD-000550,PROD-0004,2,99.9,43.0,199.8,9.99,86.0
ORD-000551-01,ORD-000551,PROD-0011,2,179.9,82.0,359.8,53.97,164.0
ORD-000551-02,ORD-000551,PROD-0007,1,279.9,154.0,279.9,41.98,154.0
ORD-000551-03,ORD-000551,PROD-0005,1,349.9,221.0,349.9,52.48,221.0
ORD-000551-04,ORD-000551,PROD-0008,1,399.9,238.0,399.9,59.98,238.0
ORD-000552-01,ORD-000552,PROD-0010,1,219.9,93.0,219.9,0.0,93.0
ORD-000553-01,ORD-000553,PROD-0007,2,279.9,154.0,559.8,83.97,308.0
ORD-000553-02,ORD-000553,PROD-0001,3,59.9,24.5,179.7,26.95,73.5
ORD-000554-01,ORD-000554,PROD-0001,2,59.9,24.5,119.8,0.0,49.0
ORD-000554-02,ORD-000554,PROD-0009,2,44.9,17.0,89.8,0.0,34.0
ORD-000555-01,ORD-000555,PROD-0009,2,44.9,17.0,89.8,0.0,34.0
ORD-000556-01,ORD-000556,PROD-0010,3,219.9,93.0,659.7,98.95,279.0
ORD-000556-02,ORD-000556,PROD-0008,2,399.9,238.0,799.8,119.97,476.0
ORD-000557-01,ORD-000557,PROD-0005,1,349.9,221.0,349.9,0.0,221.0
ORD-000557-02,ORD-000557,PROD-0004,3,99.9,43.0,299.7,0.0,129.0
ORD-000558-01,ORD-000558,PROD-0007,1,279.9,154.0,279.9,0.0,154.0
ORD-000558-02,ORD-000558,PROD-0008,2,399.9,238.0,799.8,0.0,476.0
ORD-000559-01,ORD-000559,PROD-0012,3,259.9,137.0,779.7,0.0,411.0
ORD-000559-02,ORD-000559,PROD-0006,3,189.9,91.0,569.7,0.0,273.0
ORD-000560-01,ORD-000560,PROD-0002,1,149.9,72.0,149.9,7.5,72.0
ORD-000560-02,ORD-000560,PROD-0005,3,349.9,221.0,1049.7,52.48,663.0
ORD-000561-01,ORD-000561,PROD-0005,1,349.9,221.0,349.9,0.0,221.0
ORD-000561-02,ORD-000561,PROD-0001,2,59.9,24.5,119.8,0.0,49.0
ORD-000562-01,ORD-000562,PROD-0009,1,44.9,17.0,44.9,0.0,17.0
ORD-000562-02,ORD-000562,PROD-0005,1,349.9,221.0,349.9,0.0,221.0
ORD-000562-03,ORD-000562,PROD-0010,1,219.9,93.0,219.9,0.0,93.0
ORD-000563-01,ORD-000563,PROD-0011,1,179.9,82.0,179.9,26.98,82.0
ORD-000563-02,ORD-000563,PROD-0003,2,229.9,118.0,459.8,68.97,236.0
ORD-000564-01,ORD-000564,PROD-0006,2,189.9,91.0,379.8,56.97,182.0
ORD-000564-02,ORD-000564,PROD-0008,2,399.9,238.0,799.8,119.97,476.0
ORD-000564-03,ORD-000564,PROD-0009,3,44.9,17.0,134.7,20.2,51.0
ORD-000564-04,ORD-000564,PROD-0005,3,349.9,221.0,1049.7,157.45,663.0
ORD-000565-01,ORD-000565,PROD-0003,3,229.9,118.0,689.7,0.0,354.0
ORD-000566-01,ORD-000566,PROD-0009,2,44.9,17.0,89.8,13.47,34.0
ORD-000566-02,ORD-000566,PROD-0011,1,179.9,82.0,179.9,26.98,82.0
ORD-000566-03,ORD-000566,PROD-0012,3,259.9,137.0,779.7,116.95,411.0
ORD-000566-04,ORD-000566,PROD-0002,1,149.9,72.0,149.9,22.48,72.0
ORD-000567-01,ORD-000567,PROD-0010,2,219.9,93.0,439.8,65.97,186.0
ORD-000568-01,ORD-000568,PROD-0003,3,229.9,118.0,689.7,0.0,354.0
ORD-000568-02,ORD-000568,PROD-0006,1,189.9,91.0,189.9,0.0,91.0
ORD-000568-03,ORD-000568,PROD-0002,3,149.9,72.0,449.7,0.0,216.0
ORD-000568-04,ORD-000568,PROD-0011,1,179.9,82.0,179.9,0.0,82.0
ORD-000569-01,ORD-000569,PROD-0011,2,179.9,82.0,359.8,17.99,164.0
ORD-000569-02,ORD-000569,PROD-0009,3,44.9,17.0,134.7,6.73,51.0
ORD-000569-03,ORD-000569,PROD-0001,2,59.9,24.5,119.8,5.99,49.0
ORD-000570-01,ORD-000570,PROD-0007,1,279.9,154.0,279.9,0.0,154.0
ORD-000570-02,ORD-000570,PROD-0006,1,189.9,91.0,189.9,0.0,91.0
ORD-000571-01,ORD-000571,PROD-0007,2,279.9,154.0,559.8,83.97,308.0
ORD-000571-02,ORD-000571,PROD-0006,1,189.9,91.0,189.9,28.48,91.0
ORD-000571-03,ORD-000571,PROD-0005,3,349.9,221.0,1049.7,157.45,663.0
ORD-000571-04,ORD-000571,PROD-0011,2,179.9,82.0,359.8,53.97,164.0
ORD-000572-01,ORD-000572,PROD-0002,2,149.9,72.0,299.8,0.0,144.0
ORD-000572-02,ORD-000572,PROD-0004,1,99.9,43.0,99.9,0.0,43.0
ORD-000573-01,ORD-000573,PROD-0009,2,44.9,17.0,89.8,0.0,34.0
ORD-000573-02,ORD-000573,PROD-0008,3,399.9,238.0,1199.7,0.0,714.0
ORD-000573-03,ORD-000573,PROD-0003,3,229.9,118.0,689.7,0.0,354.0
ORD-000573-04,ORD-000573,PROD-0006,3,189.9,91.0,569.7,0.0,273.0
ORD-000574-01,ORD-000574,PROD-0007,2,279.9,154.0,559.8,83.97,308.0
ORD-000574-02,ORD-000574,PROD-0010,2,219.9,93.0,439.8,65.97,186.0
ORD-000574-03,ORD-000574,PROD-0001,2,59.9,24.5,119.8,17.97,49.0
ORD-000575-01,ORD-000575,PROD-0005,3,349.9,221.0,1049.7,0.0,663.0
ORD-000576-01,ORD-000576,PROD-0004,1,99.9,43.0,99.9,9.99,43.0
ORD-000576-02,ORD-000576,PROD-0002,2,149.9,72.0,299.8,29.98,144.0
ORD-000577-01,ORD-000577,PROD-0012,1,259.9,137.0,259.9,0.0,137.0
ORD-000577-02,ORD-000577,PROD-0011,2,179.9,82.0,359.8,0.0,164.0
ORD-000577-03,ORD-000577,PROD-0004,2,99.9,43.0,199.8,0.0,86.0
ORD-000578-01,ORD-000578,PROD-0006,1,189.9,91.0,189.9,0.0,91.0
ORD-000578-02,ORD-000578,PROD-0001,1,59.9,24.5,59.9,0.0,24.5
ORD-000579-01,ORD-000579,PROD-0008,2,399.9,238.0,799.8,0.0,476.0
ORD-000579-02,ORD-000579,PROD-0006,1,189.9,91.0,189.9,0.0,91.0
ORD-000579-03,ORD-000579,PROD-0011,1,179.9,82.0,179.9,0.0,82.0
ORD-000580-01,ORD-000580,PROD-0004,1,99.9,43.0,99.9,14.98,43.0
ORD-000580-02,ORD-000580,PROD-0011,3,179.9,82.0,539.7,80.95,246.0
ORD-000580-03,ORD-000580,PROD-0005,2,349.9,221.0,699.8,104.97,442.0
ORD-000581-01,ORD-000581,PROD-0002,3,149.9,72.0,449.7,0.0,216.0
ORD-000582-01,ORD-000582,PROD-0009,2,44.9,17.0,89.8,4.49,34.0
ORD-000582-02,ORD-000582,PROD-0006,3,189.9,91.0,569.7,28.49,273.0
ORD-000582-03,ORD-000582,PROD-0011,3,179.9,82.0,539.7,26.99,246.0
ORD-000583-01,ORD-000583,PROD-0005,3,349.9,221.0,1049.7,104.97,663.0
ORD-000583-02,ORD-000583,PROD-0001,1,59.9,24.5,59.9,5.99,24.5
ORD-000584-01,ORD-000584,PROD-0009,1,44.9,17.0,44.9,2.25,17.0
ORD-000584-02,ORD-000584,PROD-0007,1,279.9,154.0,279.9,13.99,154.0
ORD-000584-03,ORD-000584,PROD-0011,1,179.9,82.0,179.9,9.0,82.0
ORD-000584-04,ORD-000584,PROD-0005,1,349.9,221.0,349.9,17.5,221.0
ORD-000585-01,ORD-000585,PROD-0012,1,259.9,137.0,259.9,0.0,137.0
ORD-000585-02,ORD-000585,PROD-0005,1,349.9,221.0,349.9,0.0,221.0
ORD-000585-03,ORD-000585,PROD-0009,1,44.9,17.0,44.9,0.0,17.0
ORD-000586-01,ORD-000586,PROD-0011,1,179.9,82.0,179.9,0.0,82.0
ORD-000587-01,ORD-000587,PROD-0012,3,259.9,137.0,779.7,116.95,411.0
ORD-000587-02,ORD-000587,PROD-0003,2,229.9,118.0,459.8,68.97,236.0
ORD-000587-03,ORD-000587,PROD-0007,2,279.9,154.0,559.8,83.97,308.0
ORD-000588-01,ORD-000588,PROD-0012,3,259.9,137.0,779.7,77.97,411.0
ORD-000589-01,ORD-000589,PROD-0003,2,229.9,118.0,459.8,0.0,236.0
ORD-000589-02,ORD-000589,PROD-0008,1,399.9,238.0,399.9,0.0,238.0
ORD-000589-03,ORD-000589,PROD-0004,2,99.9,43.0,199.8,0.0,86.0
ORD-000589-04,ORD-000589,PROD-0007,1,279.9,154.0,279.9,0.0,154.0
ORD-000590-01,ORD-000590,PROD-0003,3,229.9,118.0,689.7,103.45,354.0
ORD-000590-02,ORD-000590,PROD-0012,3,259.9,137.0,779.7,116.95,411.0
ORD-000590-03,ORD-000590,PROD-0007,1,279.9,154.0,279.9,41.98,154.0
ORD-000591-01,ORD-000591,PROD-0010,1,219.9,93.0,219.9,21.99,93.0
ORD-000592-01,ORD-000592,PROD-0001,1,59.9,24.5,59.9,0.0,24.5
ORD-000593-01,ORD-000593,PROD-0003,3,229.9,118.0,689.7,0.0,354.0
ORD-000593-02,ORD-000593,PROD-0004,2,99.9,43.0,199.8,0.0,86.0
ORD-000593-03,ORD-000593,PROD-0001,3,59.9,24.5,179.7,0.0,73.5
ORD-000593-04,ORD-000593,PROD-0009,3,44.9,17.0,134.7,0.0,51.0
ORD-000594-01,ORD-000594,PROD-0007,1,279.9,154.0,279.9,0.0,154.0
ORD-000594-02,ORD-000594,PROD-0003,3,229.9,118.0,689.7,0.0,354.0
ORD-000594-03,ORD-000594,PROD-0006,2,189.9,91.0,379.8,0.0,182.0
ORD-000594-04,ORD-000594,PROD-0005,3,349.9,221.0,1049.7,0.0,663.0
ORD-000595-01,ORD-000595,PROD-0002,1,149.9,72.0,149.9,14.99,72.0
ORD-000595-02,ORD-000595,PROD-0001,1,59.9,24.5,59.9,5.99,24.5
ORD-000595-03,ORD-000595,PROD-0010,2,219.9,93.0,439.8,43.98,186.0
ORD-000596-01,ORD-000596,PROD-0005,2,349.9,221.0,699.8,0.0,442.0
ORD-000597-01,ORD-000597,PROD-0008,3,399.9,238.0,1199.7,0.0,714.0
ORD-000597-02,ORD-000597,PROD-0012,2,259.9,137.0,519.8,0.0,274.0
ORD-000597-03,ORD-000597,PROD-0002,3,149.9,72.0,449.7,0.0,216.0
ORD-000597-04,ORD-000597,PROD-0010,2,219.9,93.0,439.8,0.0,186.0
ORD-000598-01,ORD-000598,PROD-0010,3,219.9,93.0,659.7,32.99,279.0
ORD-000598-02,ORD-000598,PROD-0011,1,179.9,82.0,179.9,9.0,82.0
ORD-000598-03,ORD-000598,PROD-0006,2,189.9,91.0,379.8,18.99,182.0
ORD-000598-04,ORD-000598,PROD-0003,2,229.9,118.0,459.8,22.99,236.0
ORD-000599-01,ORD-000599,PROD-0012,1,259.9,137.0,259.9,25.99,137.0
ORD-000599-02,ORD-000599,PROD-0002,2,149.9,72.0,299.8,29.98,144.0
ORD-000600-01,ORD-000600,PROD-0005,1,349.9,221.0,349.9,0.0,221.0
ORD-000600-02,ORD-000600,PROD-0008,3,399.9,238.0,1199.7,0.0,714.0
